case_num,num_var,num_clause,k_sat,trial,bt_dec,bt_state,bt_time,cdcl_dec,cdcl_state,cdcl_time,dpll_dec,dpll_state,dpll_time,scho_dec,scho_state,scho_time
31825,32,3,4,17,25,SAT,12645,25,SAT,43316,9,SAT,4975,32,SAT,15209
31826,32,3,4,18,14,SAT,4723,14,SAT,28286,8,SAT,4341,32,SAT,16727
31827,32,3,4,19,34,SAT,21674,25,SAT,51573,11,SAT,5259,32,SAT,17060
31828,32,3,4,20,28,SAT,14075,22,SAT,40366,6,SAT,4597,33,SAT,18465
31829,32,3,4,21,10,SAT,3151,10,SAT,24571,8,SAT,4658,32,SAT,16496
31830,32,3,4,22,23,SAT,10298,23,SAT,35770,10,SAT,4951,32,SAT,15631
31831,32,3,4,23,22,SAT,9455,22,SAT,37711,10,SAT,4787,32,SAT,16145
31832,32,3,4,24,30,SAT,17561,29,SAT,51245,9,SAT,4870,32,SAT,17310
31833,32,3,4,25,15,SAT,5642,15,SAT,30227,10,SAT,5005,32,SAT,16928
31834,32,3,4,26,23,SAT,10628,23,SAT,36243,12,SAT,5266,32,SAT,16337
31835,32,3,4,27,21,SAT,8844,21,SAT,36976,7,SAT,4433,32,SAT,16322
31836,32,3,4,28,10,SAT,3458,10,SAT,23166,11,SAT,4919,32,SAT,18894
31837,32,3,4,29,26,SAT,13375,26,SAT,43845,8,SAT,4760,32,SAT,16079
31838,32,3,4,30,3,SAT,958,3,SAT,19066,7,SAT,4643,32,SAT,16066
31839,32,3,4,31,6,SAT,1732,6,SAT,20451,7,SAT,4488,32,SAT,16924
31840,32,4,4,0,22,SAT,12288,22,SAT,39984,15,SAT,6936,32,SAT,16168
31841,32,4,4,1,32,SAT,23737,31,SAT,57943,14,SAT,6887,32,SAT,17071
31842,32,4,4,2,14,SAT,6623,14,SAT,31062,7,SAT,6101,32,SAT,17278
31843,32,4,4,3,19,SAT,9417,19,SAT,40884,14,SAT,6821,32,SAT,16157
31844,32,4,4,4,18,SAT,9513,18,SAT,38210,15,SAT,6903,32,SAT,16751
31845,32,4,4,5,18,SAT,8339,18,SAT,38335,11,SAT,5832,32,SAT,16785
31846,32,4,4,6,24,SAT,12883,24,SAT,48201,13,SAT,6126,32,SAT,16645
31847,32,4,4,7,31,SAT,19543,31,SAT,55737,14,SAT,6729,32,SAT,18215
31848,32,4,4,8,19,SAT,8888,19,SAT,36659,14,SAT,6846,32,SAT,18089
31849,32,4,4,9,16,SAT,6959,16,SAT,34576,11,SAT,6019,32,SAT,16767
31850,32,4,4,10,36,SAT,23199,28,SAT,58416,12,SAT,7044,33,SAT,18970
31851,32,4,4,11,22,SAT,11830,22,SAT,46701,10,SAT,6329,32,SAT,16999
31852,32,4,4,12,16,SAT,6887,16,SAT,31413,12,SAT,6723,32,SAT,15943
31853,32,4,4,13,22,SAT,11491,19,SAT,37439,13,SAT,6276,32,SAT,17059
31854,32,4,4,14,27,SAT,14811,24,SAT,43181,10,SAT,6029,32,SAT,17459
31855,32,4,4,15,29,SAT,16683,29,SAT,57244,10,SAT,6528,32,SAT,18422
31856,32,4,4,16,16,SAT,7160,16,SAT,34276,15,SAT,6693,32,SAT,17650
31857,32,4,4,17,7,SAT,2186,7,SAT,23512,13,SAT,6499,33,SAT,17654
31858,32,4,4,18,16,SAT,6838,16,SAT,32448,9,SAT,5989,33,SAT,21687
31859,32,4,4,19,15,SAT,5896,15,SAT,32398,14,SAT,7159,33,SAT,18768
31860,32,4,4,20,21,SAT,10977,21,SAT,40378,14,SAT,6228,32,SAT,16881
31861,32,4,4,21,17,SAT,7188,17,SAT,35203,13,SAT,6070,32,SAT,17030
31862,32,4,4,22,27,SAT,16293,27,SAT,53605,10,SAT,6680,32,SAT,17309
31863,32,4,4,23,30,SAT,18652,18,SAT,43180,14,SAT,6519,32,SAT,17375
31864,32,4,4,24,32,SAT,18944,30,SAT,58590,15,SAT,6768,32,SAT,16981
31865,32,4,4,25,32,SAT,18553,18,SAT,39913,8,SAT,6383,32,SAT,17990
31866,32,4,4,26,15,SAT,5776,15,SAT,34525,12,SAT,6298,32,SAT,16973
31867,32,4,4,27,15,SAT,5833,15,SAT,30199,14,SAT,6708,32,SAT,17602
31868,32,4,4,28,17,SAT,7704,17,SAT,36023,9,SAT,5683,32,SAT,17832
31869,32,4,4,29,18,SAT,8062,18,SAT,37132,12,SAT,10208,33,SAT,18903
31870,32,4,4,30,20,SAT,9737,16,SAT,35547,11,SAT,5839,33,SAT,18504
31871,32,4,4,31,9,SAT,3221,9,SAT,26290,10,SAT,6016,32,SAT,18067
31872,32,5,4,0,17,SAT,7268,17,SAT,34036,15,SAT,7845,32,SAT,16826
31873,32,5,4,1,11,SAT,4190,11,SAT,28057,10,SAT,7455,32,SAT,16162
31874,32,5,4,2,31,SAT,20080,29,SAT,68277,12,SAT,7813,32,SAT,18079
31875,32,5,4,3,29,SAT,18491,24,SAT,53759,9,SAT,6725,33,SAT,19345
31876,32,5,4,4,317212,SAT,1.33402e+08,29,SAT,66519,11,SAT,8689,33,SAT,20416
31877,32,5,4,5,33,SAT,22773,32,SAT,69336,14,SAT,8408,33,SAT,19989
31878,32,5,4,6,25,SAT,16656,25,SAT,53755,16,SAT,8204,33,SAT,20114
31879,32,5,4,7,20,SAT,9999,20,SAT,42266,13,SAT,8111,32,SAT,18206
31880,32,5,4,8,30,SAT,18302,30,SAT,61948,14,SAT,8027,33,SAT,19059
31881,32,5,4,9,23,SAT,11840,23,SAT,52487,10,SAT,7612,32,SAT,17923
31882,32,5,4,10,30,SAT,17683,18,SAT,36227,15,SAT,8147,32,SAT,18077
31883,32,5,4,11,16,SAT,7204,16,SAT,39393,15,SAT,7790,32,SAT,16844
31884,32,5,4,12,18,SAT,7847,18,SAT,36338,15,SAT,7822,32,SAT,17198
31885,32,5,4,13,315,SAT,144579,20,SAT,50575,11,SAT,7949,33,SAT,19744
31886,32,5,4,14,16,SAT,9285,16,SAT,40852,15,SAT,7756,32,SAT,17683
31887,32,5,4,15,26,SAT,15712,20,SAT,47629,15,SAT,8296,32,SAT,17444
31888,32,5,4,16,30,SAT,16102,21,SAT,54027,15,SAT,7921,33,SAT,20224
31889,32,5,4,17,28,SAT,19376,19,SAT,44122,14,SAT,8549,33,SAT,18060
31890,32,5,4,18,24,SAT,12671,24,SAT,58458,14,SAT,8214,32,SAT,18414
31891,32,5,4,19,20,SAT,10956,20,SAT,41992,12,SAT,8054,32,SAT,18071
31892,32,5,4,20,27,SAT,15704,23,SAT,49326,10,SAT,7569,32,SAT,16781
31893,32,5,4,21,20,SAT,9858,20,SAT,47491,12,SAT,8077,33,SAT,17748
31894,32,5,4,22,33,SAT,19956,24,SAT,53819,12,SAT,8185,33,SAT,19109
31895,32,5,4,23,27,SAT,15783,22,SAT,45399,11,SAT,7875,32,SAT,16629
31896,32,5,4,24,21,SAT,10639,21,SAT,49886,12,SAT,7792,32,SAT,17309
31897,32,5,4,25,25,SAT,14159,25,SAT,57087,10,SAT,7004,32,SAT,17516
31898,32,5,4,26,17,SAT,7291,16,SAT,40352,12,SAT,7515,32,SAT,16064
31899,32,5,4,27,33,SAT,20560,26,SAT,54930,12,SAT,7807,32,SAT,17705
31900,32,5,4,28,23,SAT,12501,22,SAT,47607,15,SAT,7905,32,SAT,18143
31901,32,5,4,29,28,SAT,17143,22,SAT,47300,12,SAT,8011,32,SAT,16859
31902,32,5,4,30,33,SAT,19078,20,SAT,53835,8,SAT,7067,32,SAT,17594
31903,32,5,4,31,20,SAT,9241,20,SAT,42302,15,SAT,8388,32,SAT,18278
31904,32,6,4,0,13,SAT,4766,13,SAT,32349,11,SAT,8544,33,SAT,18250
31905,32,6,4,1,30,SAT,17081,29,SAT,61536,14,SAT,8967,32,SAT,17486
31906,32,6,4,2,25,SAT,14613,25,SAT,51414,10,SAT,10497,33,SAT,19581
31907,32,6,4,3,23,SAT,11270,23,SAT,47563,11,SAT,8685,34,SAT,19861
31908,32,6,4,4,22,SAT,11619,22,SAT,42122,15,SAT,9098,32,SAT,18293
31909,32,6,4,5,30,SAT,19439,29,SAT,82133,15,SAT,8965,32,SAT,17728
31910,32,6,4,6,24,SAT,14496,19,SAT,46575,8,SAT,8861,32,SAT,18228
31911,32,6,4,7,30,SAT,24613,29,SAT,78217,11,SAT,8716,33,SAT,19417
31912,32,6,4,8,22,SAT,11948,22,SAT,54683,11,SAT,9113,32,SAT,18671
31913,32,6,4,9,32,SAT,19784,25,SAT,62893,14,SAT,8951,32,SAT,17303
31914,32,6,4,10,53462,SAT,2.52769e+07,22,SAT,67497,15,SAT,9715,32,SAT,19623
31915,32,6,4,11,24,SAT,13916,24,SAT,47893,12,SAT,9377,33,SAT,19270
31916,32,6,4,12,23,SAT,12537,23,SAT,48534,16,SAT,9488,33,SAT,19140
31917,32,6,4,13,25,SAT,14946,25,SAT,52176,16,SAT,9317,32,SAT,16967
31918,32,6,4,14,7,SAT,2720,7,SAT,27084,17,SAT,9046,33,SAT,17919
31919,32,6,4,15,19,SAT,10179,19,SAT,43616,18,SAT,10642,32,SAT,17329
31920,32,6,4,16,32,SAT,23331,28,SAT,61107,13,SAT,9393,32,SAT,17950
31921,32,6,4,17,12,SAT,4723,12,SAT,30198,16,SAT,8649,32,SAT,16341
31922,32,6,4,18,30,SAT,19366,21,SAT,46682,13,SAT,9123,32,SAT,17337
31923,32,6,4,19,14,SAT,6146,14,SAT,36616,18,SAT,10008,32,SAT,17806
31924,32,6,4,20,32,SAT,20574,20,SAT,44512,16,SAT,9594,32,SAT,17533
31925,32,6,4,21,14,SAT,5444,14,SAT,31922,15,SAT,9035,32,SAT,16860
31926,32,6,4,22,15,SAT,6063,15,SAT,37083,15,SAT,9304,33,SAT,22123
31927,32,6,4,23,27,SAT,17968,27,SAT,58563,11,SAT,9223,32,SAT,16681
31928,32,6,4,24,32,SAT,22648,24,SAT,57679,15,SAT,9203,33,SAT,19353
31929,32,6,4,25,22,SAT,10930,22,SAT,47523,11,SAT,9545,32,SAT,16801
31930,32,6,4,26,25,SAT,13867,24,SAT,49280,15,SAT,9254,32,SAT,17618
31931,32,6,4,27,18,SAT,7675,18,SAT,41595,15,SAT,9295,33,SAT,19787
31932,32,6,4,28,17,SAT,6966,17,SAT,40690,11,SAT,8092,32,SAT,15945
31933,32,6,4,29,33,SAT,23504,30,SAT,72715,13,SAT,9805,33,SAT,22157
31934,32,6,4,30,18,SAT,8655,18,SAT,41063,9,SAT,9077,32,SAT,17339
31935,32,6,4,31,284,SAT,122261,28,SAT,82870,14,SAT,9326,32,SAT,17682
31936,32,7,4,0,23,SAT,14448,23,SAT,62295,13,SAT,10914,32,SAT,19936
31937,32,7,4,1,33,SAT,24242,27,SAT,57050,15,SAT,10313,34,SAT,21653
31938,32,7,4,2,23,SAT,12593,23,SAT,50903,17,SAT,10260,32,SAT,19468
31939,32,7,4,3,20,SAT,11114,20,SAT,50068,19,SAT,11207,33,SAT,19370
31940,32,7,4,4,31,SAT,20039,24,SAT,58647,18,SAT,11371,32,SAT,18771
31941,32,7,4,5,31,SAT,20096,22,SAT,70339,16,SAT,10981,33,SAT,20804
31942,32,7,4,6,93,SAT,48055,24,SAT,64435,14,SAT,10483,32,SAT,18316
31943,32,7,4,7,19,SAT,9836,19,SAT,48681,15,SAT,10256,33,SAT,19839
31944,32,7,4,8,26,SAT,15844,23,SAT,54258,18,SAT,10504,34,SAT,20902
31945,32,7,4,9,14,SAT,5888,14,SAT,36894,18,SAT,10990,33,SAT,18879
31946,32,7,4,10,33,SAT,24833,21,SAT,56626,15,SAT,10580,32,SAT,16577
31947,32,7,4,11,27,SAT,16207,27,SAT,52895,15,SAT,9903,32,SAT,17725
31948,32,7,4,12,29,SAT,17255,21,SAT,46480,10,SAT,9402,32,SAT,17246
31949,32,7,4,13,58,SAT,31047,25,SAT,62729,15,SAT,10909,33,SAT,20519
31950,32,7,4,14,23,SAT,12947,23,SAT,73851,13,SAT,10366,32,SAT,18766
31951,32,7,4,15,18,SAT,9010,18,SAT,47515,14,SAT,9598,34,SAT,20190
31952,32,7,4,16,20,SAT,11008,20,SAT,46361,14,SAT,10645,32,SAT,16755
31953,32,7,4,17,32,SAT,24433,30,SAT,72811,17,SAT,10676,34,SAT,21264
31954,32,7,4,18,155,SAT,72924,21,SAT,53456,20,SAT,11104,32,SAT,18325
31955,32,7,4,19,30,SAT,20203,25,SAT,71903,15,SAT,10419,34,SAT,20111
31956,32,7,4,20,12,SAT,4971,12,SAT,35427,10,SAT,9817,32,SAT,17249
31957,32,7,4,21,30,SAT,21531,28,SAT,76847,16,SAT,14381,33,SAT,19787
31958,32,7,4,22,25,SAT,14462,25,SAT,74304,17,SAT,10251,32,SAT,18584
31959,32,7,4,23,18,SAT,9811,18,SAT,51466,16,SAT,9859,33,SAT,19838
31960,32,7,4,24,17240,SAT,8.10547e+06,25,SAT,62509,11,SAT,10406,32,SAT,18404
31961,32,7,4,25,29,SAT,18284,26,SAT,54773,15,SAT,10654,34,SAT,21752
31962,32,7,4,26,29,SAT,17123,26,SAT,65162,17,SAT,10312,32,SAT,17874
31963,32,7,4,27,27,SAT,16418,27,SAT,57162,15,SAT,10150,33,SAT,20741
31964,32,7,4,28,30,SAT,18703,25,SAT,70257,13,SAT,10333,32,SAT,18079
31965,32,7,4,29,30,SAT,18052,24,SAT,51338,16,SAT,10332,32,SAT,16823
31966,32,7,4,30,29,SAT,16908,28,SAT,71344,19,SAT,11327,32,SAT,16466
31967,32,7,4,31,14,SAT,6372,14,SAT,38601,13,SAT,9874,32,SAT,16777
31968,32,8,4,0,32,SAT,20507,25,SAT,73380,9,SAT,10910,32,SAT,17900
31969,32,8,4,1,23,SAT,13193,23,SAT,62432,14,SAT,11597,33,SAT,19943
31970,32,8,4,2,27,SAT,18211,25,SAT,77121,17,SAT,12042,32,SAT,17510
31971,32,8,4,3,30,SAT,19260,27,SAT,61976,15,SAT,10987,32,SAT,17505
31972,32,8,4,4,24,SAT,14386,22,SAT,67572,16,SAT,11572,32,SAT,16697
31973,32,8,4,5,28,SAT,19440,28,SAT,84212,14,SAT,11420,33,SAT,19505
31974,32,8,4,6,19,SAT,8786,19,SAT,41321,15,SAT,11141,33,SAT,20071
31975,32,8,4,7,29,SAT,18865,29,SAT,62842,16,SAT,11792,32,SAT,18285
31976,32,8,4,8,25,SAT,14738,25,SAT,66978,19,SAT,11868,32,SAT,18097
31977,32,8,4,9,23,SAT,12688,23,SAT,54206,18,SAT,11134,32,SAT,16553
31978,32,8,4,10,22,SAT,11588,14,SAT,47190,20,SAT,11920,34,SAT,22612
31979,32,8,4,11,45,SAT,27522,20,SAT,60823,14,SAT,11952,32,SAT,21226
31980,32,8,4,12,32,SAT,20553,31,SAT,79258,16,SAT,11587,32,SAT,17608
31981,32,8,4,13,29,SAT,17903,22,SAT,51876,15,SAT,11609,32,SAT,18161
31982,32,8,4,14,1367,SAT,679302,20,SAT,71831,16,SAT,11492,32,SAT,19594
31983,32,8,4,15,12,SAT,6094,12,SAT,36591,11,SAT,11450,33,SAT,19283
31984,32,8,4,16,28,SAT,18649,19,SAT,48240,13,SAT,10549,32,SAT,17835
31985,32,8,4,17,28,SAT,17254,28,SAT,72483,18,SAT,11640,32,SAT,19517
31986,32,8,4,18,23,SAT,13065,23,SAT,63087,12,SAT,11333,32,SAT,19254
31987,32,8,4,19,29,SAT,17246,26,SAT,71943,15,SAT,12483,33,SAT,19130
31988,32,8,4,20,31,SAT,20955,30,SAT,80850,18,SAT,12009,32,SAT,17523
31989,32,8,4,21,32,SAT,20816,20,SAT,60683,15,SAT,12233,32,SAT,18546
31990,32,8,4,22,32,SAT,23448,25,SAT,70501,16,SAT,11729,32,SAT,18452
31991,32,8,4,23,33,SAT,22212,30,SAT,75488,18,SAT,12485,32,SAT,18956
31992,32,8,4,24,30,SAT,17829,25,SAT,61950,13,SAT,11873,32,SAT,18540
31993,32,8,4,25,31,SAT,19248,28,SAT,69496,14,SAT,11014,32,SAT,18299
31994,32,8,4,26,34,SAT,25416,24,SAT,70019,19,SAT,12333,32,SAT,18011
31995,32,8,4,27,32,SAT,22454,28,SAT,72399,20,SAT,11981,32,SAT,19103
31996,32,8,4,28,28,SAT,17367,27,SAT,75177,19,SAT,12340,32,SAT,19065
31997,32,8,4,29,32,SAT,21789,28,SAT,76972,13,SAT,11093,33,SAT,21668
31998,32,8,4,30,29,SAT,17856,29,SAT,79810,15,SAT,11798,33,SAT,20419
31999,32,8,4,31,543,SAT,300689,32,SAT,100231,14,SAT,11164,32,SAT,19505
32000,32,9,4,0,26,SAT,17459,25,SAT,91604,19,SAT,15815,32,SAT,23969
32001,32,9,4,1,24,SAT,16034,24,SAT,81513,16,SAT,14758,32,SAT,20004
32002,32,9,4,2,25,SAT,16886,25,SAT,80696,19,SAT,30419,32,SAT,33589
32003,32,9,4,3,46,SAT,27985,30,SAT,104468,20,SAT,13724,32,SAT,19436
32004,32,9,4,4,20,SAT,10410,20,SAT,53575,17,SAT,12858,32,SAT,19673
32005,32,9,4,5,31,SAT,21787,24,SAT,57020,14,SAT,13534,33,SAT,20826
32006,32,9,4,6,30,SAT,21288,26,SAT,83696,16,SAT,12846,32,SAT,18381
32007,32,9,4,7,30,SAT,21015,24,SAT,64119,16,SAT,13716,33,SAT,19374
32008,32,9,4,8,19,SAT,9944,19,SAT,46467,22,SAT,13639,32,SAT,18219
32009,32,9,4,9,30,SAT,20367,30,SAT,80272,20,SAT,16552,33,SAT,20856
32010,32,9,4,10,28,SAT,19392,23,SAT,59620,19,SAT,13139,32,SAT,18712
32011,32,9,4,11,32,SAT,21457,27,SAT,83454,14,SAT,14027,32,SAT,18267
32012,32,9,4,12,32,SAT,24931,28,SAT,89173,15,SAT,13755,32,SAT,18656
32013,32,9,4,13,31,SAT,20060,31,SAT,89464,10,SAT,13229,32,SAT,19070
32014,32,9,4,14,32,SAT,21271,32,SAT,90899,13,SAT,13384,33,SAT,19287
32015,32,9,4,15,30,SAT,19317,27,SAT,67461,19,SAT,14106,32,SAT,17568
32016,32,9,4,16,15,SAT,7236,15,SAT,45955,19,SAT,12708,32,SAT,19775
32017,32,9,4,17,33,SAT,24255,31,SAT,109667,16,SAT,14354,32,SAT,19003
32018,32,9,4,18,285,SAT,134617,29,SAT,92619,16,SAT,14061,34,SAT,23763
32019,32,9,4,19,2332,SAT,939438,27,SAT,82187,17,SAT,15604,33,SAT,21628
32020,32,9,4,20,30,SAT,18706,30,SAT,82254,15,SAT,13402,32,SAT,19592
32021,32,9,4,21,30,SAT,19908,30,SAT,82759,18,SAT,14280,32,SAT,19005
32022,32,9,4,22,23,SAT,12109,20,SAT,54735,16,SAT,12798,33,SAT,18274
32023,32,9,4,23,31,SAT,19925,27,SAT,67946,14,SAT,13609,32,SAT,18131
32024,32,9,4,24,31,SAT,21024,31,SAT,85783,16,SAT,14991,32,SAT,18897
32025,32,9,4,25,23,SAT,13711,20,SAT,59893,15,SAT,12243,32,SAT,18565
32026,32,9,4,26,30,SAT,23146,28,SAT,75757,15,SAT,14086,32,SAT,18214
32027,32,9,4,27,32,SAT,20867,30,SAT,83337,17,SAT,14166,33,SAT,19604
32028,32,9,4,28,24,SAT,14450,24,SAT,66413,16,SAT,13056,33,SAT,20705
32029,32,9,4,29,24,SAT,14548,24,SAT,69594,17,SAT,14127,32,SAT,18242
32030,32,9,4,30,27,SAT,16342,26,SAT,76274,14,SAT,13735,34,SAT,20358
32031,32,9,4,31,28,SAT,18098,19,SAT,56191,15,SAT,12873,32,SAT,18261
32032,32,10,4,0,77,SAT,44701,30,SAT,92748,18,SAT,15076,32,SAT,19287
32033,32,10,4,1,33,SAT,24736,31,SAT,85880,21,SAT,15732,32,SAT,18457
32034,32,10,4,2,23,SAT,13910,20,SAT,54251,16,SAT,13938,32,SAT,18307
32035,32,10,4,3,24,SAT,16529,24,SAT,74042,16,SAT,17648,33,SAT,21383
32036,32,10,4,4,19,SAT,9535,19,SAT,49693,15,SAT,13665,34,SAT,20207
32037,32,10,4,5,22,SAT,13194,22,SAT,66178,15,SAT,14731,33,SAT,19331
32038,32,10,4,6,23,SAT,13053,23,SAT,78521,12,SAT,14786,34,SAT,22453
32039,32,10,4,7,31,SAT,21957,20,SAT,61560,14,SAT,16097,33,SAT,19641
32040,32,10,4,8,24,SAT,15977,24,SAT,75010,15,SAT,13658,33,SAT,20434
32041,32,10,4,9,22,SAT,11412,22,SAT,57025,16,SAT,13787,33,SAT,20344
32042,32,10,4,10,32,SAT,22708,28,SAT,80535,17,SAT,16677,32,SAT,16951
32043,32,10,4,11,32,SAT,23208,28,SAT,87110,14,SAT,15235,33,SAT,19974
32044,32,10,4,12,27,SAT,16679,27,SAT,73606,19,SAT,14311,32,SAT,18375
32045,32,10,4,13,26,SAT,14244,26,SAT,72323,14,SAT,14948,33,SAT,22736
32046,32,10,4,14,25,SAT,15222,25,SAT,77766,12,SAT,13912,32,SAT,18519
32047,32,10,4,15,35,SAT,25360,26,SAT,86702,14,SAT,15441,32,SAT,19651
32048,32,10,4,16,32,SAT,21660,26,SAT,73771,20,SAT,15671,33,SAT,20220
32049,32,10,4,17,33,SAT,23228,29,SAT,94199,14,SAT,15584,32,SAT,18569
32050,32,10,4,18,29,SAT,20533,29,SAT,69600,15,SAT,17842,33,SAT,20186
32051,32,10,4,19,23,SAT,13353,21,SAT,66922,18,SAT,14636,32,SAT,17805
32052,32,10,4,20,26,SAT,14499,26,SAT,65876,13,SAT,15638,34,SAT,21916
32053,32,10,4,21,28,SAT,18505,25,SAT,83070,17,SAT,14616,33,SAT,21183
32054,32,10,4,22,26,SAT,14529,24,SAT,66576,15,SAT,14246,32,SAT,19370
32055,32,10,4,23,33,SAT,23740,27,SAT,72845,15,SAT,14862,32,SAT,17650
32056,32,10,4,24,31,SAT,20186,23,SAT,58701,18,SAT,14920,32,SAT,18277
32057,32,10,4,25,30,SAT,17272,29,SAT,58558,16,SAT,14744,32,SAT,18662
32058,32,10,4,26,32,SAT,22566,30,SAT,102518,18,SAT,15350,32,SAT,18423
32059,32,10,4,27,2214,SAT,1.0055e+06,23,SAT,63583,14,SAT,13940,34,SAT,24255
32060,32,10,4,28,21,SAT,13029,21,SAT,67297,16,SAT,14579,37,SAT,26174
32061,32,10,4,29,45,SAT,33079,27,SAT,102280,18,SAT,15719,34,SAT,22975
32062,32,10,4,30,32,SAT,21959,31,SAT,70004,15,SAT,14982,32,SAT,18595
32063,32,10,4,31,32,SAT,23636,23,SAT,76652,19,SAT,15411,32,SAT,17960
32064,32,11,4,0,27,SAT,18857,21,SAT,68080,15,SAT,17073,32,SAT,21908
32065,32,11,4,1,26,SAT,14780,26,SAT,72970,17,SAT,16101,33,SAT,20962
32066,32,11,4,2,33,SAT,25174,25,SAT,79837,18,SAT,19413,33,SAT,20462
32067,32,11,4,3,26,SAT,18337,26,SAT,101147,16,SAT,16076,32,SAT,18428
32068,32,11,4,4,21,SAT,13627,18,SAT,58007,11,SAT,13807,32,SAT,18157
32069,32,11,4,5,32,SAT,20324,31,SAT,104483,14,SAT,20479,33,SAT,21288
32070,32,11,4,6,22,SAT,14898,22,SAT,74783,14,SAT,14271,33,SAT,25573
32071,32,11,4,7,28,SAT,19158,21,SAT,60329,12,SAT,14012,32,SAT,18419
32072,32,11,4,8,32,SAT,21215,19,SAT,59918,14,SAT,15681,35,SAT,23324
32073,32,11,4,9,27,SAT,18273,26,SAT,71940,17,SAT,16417,33,SAT,20713
32074,32,11,4,10,23,SAT,12716,23,SAT,62339,12,SAT,15337,32,SAT,17889
32075,32,11,4,11,24,SAT,13899,24,SAT,78929,16,SAT,15838,33,SAT,19325
32076,32,11,4,12,41,SAT,29948,31,SAT,100836,18,SAT,17326,32,SAT,20310
32077,32,11,4,13,30,SAT,26424,28,SAT,105656,15,SAT,15678,32,SAT,19903
32078,32,11,4,14,580,SAT,255404,24,SAT,79012,20,SAT,16997,32,SAT,19891
32079,32,11,4,15,22,SAT,14419,22,SAT,78188,19,SAT,15651,33,SAT,19900
32080,32,11,4,16,27,SAT,18029,24,SAT,71366,11,SAT,15827,32,SAT,18509
32081,32,11,4,17,24,SAT,15455,24,SAT,75086,20,SAT,20027,32,SAT,19078
32082,32,11,4,18,31,SAT,20804,27,SAT,76926,18,SAT,16847,33,SAT,20036
32083,32,11,4,19,25,SAT,14908,25,SAT,66419,12,SAT,14070,35,SAT,23499
32084,32,11,4,20,38,SAT,26403,29,SAT,96062,17,SAT,17968,32,SAT,18902
32085,32,11,4,21,17458,SAT,7.51394e+06,26,SAT,91691,21,SAT,16586,32,SAT,19493
32086,32,11,4,22,298,SAT,175283,27,SAT,96651,18,SAT,17036,33,SAT,21402
32087,32,11,4,23,26,SAT,16480,26,SAT,80828,17,SAT,16422,32,SAT,20127
32088,32,11,4,24,31,SAT,23851,31,SAT,86110,18,SAT,18781,32,SAT,17782
32089,32,11,4,25,42290,SAT,2.06051e+07,31,SAT,124009,15,SAT,16556,34,SAT,25251
32090,32,11,4,26,30,SAT,23601,24,SAT,90887,16,SAT,16055,32,SAT,19652
32091,32,11,4,27,32,SAT,23598,29,SAT,98399,17,SAT,16533,32,SAT,19278
32092,32,11,4,28,32,SAT,21286,32,SAT,94874,15,SAT,16664,32,SAT,19222
32093,32,11,4,29,28,SAT,22289,22,SAT,69127,16,SAT,14708,32,SAT,18443
32094,32,11,4,30,22,SAT,13729,22,SAT,62487,19,SAT,16894,33,SAT,20768
32095,32,11,4,31,32,SAT,24083,27,SAT,80496,16,SAT,16727,32,SAT,17766
32096,32,12,4,0,2338,SAT,987878,27,SAT,97451,21,SAT,18120,32,SAT,21264
32097,32,12,4,1,158,SAT,72076,23,SAT,80086,16,SAT,18265,33,SAT,23780
32098,32,12,4,2,27,SAT,19664,27,SAT,85445,17,SAT,17235,34,SAT,23578
32099,32,12,4,3,27,SAT,18780,26,SAT,92598,17,SAT,16985,32,SAT,19887
32100,32,12,4,4,43,SAT,27613,28,SAT,101780,15,SAT,17199,32,SAT,19685
32101,32,12,4,5,28,SAT,20503,28,SAT,93201,16,SAT,17386,32,SAT,19189
32102,32,12,4,6,15,SAT,7993,15,SAT,46154,16,SAT,15543,35,SAT,23821
32103,32,12,4,7,32,SAT,29031,24,SAT,86917,19,SAT,17059,32,SAT,19962
32104,32,12,4,8,32,SAT,20126,27,SAT,85428,15,SAT,16439,32,SAT,19154
32105,32,12,4,9,33,SAT,25778,27,SAT,98455,16,SAT,17579,33,SAT,22189
32106,32,12,4,10,63,SAT,36939,28,SAT,84861,21,SAT,18075,33,SAT,21055
32107,32,12,4,11,31,SAT,21911,24,SAT,70366,16,SAT,17160,34,SAT,20897
32108,32,12,4,12,33,SAT,23097,28,SAT,98115,15,SAT,17093,32,SAT,17643
32109,32,12,4,13,20,SAT,11969,20,SAT,62343,20,SAT,16498,33,SAT,21723
32110,32,12,4,14,20,SAT,10883,20,SAT,58173,15,SAT,16830,32,SAT,18778
32111,32,12,4,15,29,SAT,17485,29,SAT,82647,15,SAT,16603,32,SAT,17958
32112,32,12,4,16,30,SAT,21998,29,SAT,99490,17,SAT,17466,32,SAT,19255
32113,32,12,4,17,31,SAT,21751,26,SAT,95697,12,SAT,17089,35,SAT,23891
32114,32,12,4,18,126,SAT,75570,24,SAT,89063,19,SAT,21770,33,SAT,20022
32115,32,12,4,19,27,SAT,17893,26,SAT,69178,18,SAT,17758,34,SAT,20820
32116,32,12,4,20,202,SAT,111331,25,SAT,86189,18,SAT,17900,32,SAT,20880
32117,32,12,4,21,106,SAT,72666,28,SAT,102358,16,SAT,17332,32,SAT,19091
32118,32,12,4,22,33,SAT,23587,26,SAT,81539,13,SAT,20889,33,SAT,21933
32119,32,12,4,23,1820,SAT,771275,29,SAT,88488,19,SAT,18576,32,SAT,18921
